"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2030",70075700,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2031",71119950,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2032",72153790,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2033",73177820,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2034",74192720,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2035",75199570,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2036",76200110,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2037",77196100,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2038",78189360,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2039",79181510,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2040",80174190,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2041",81169340,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2042",82168310,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2043",83172110,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2044",84181090,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2045",85195680,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2046",86216930,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2047",87246180,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2048",88284720,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2049",89333930,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2050",90395490,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2051",91471450,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2052",92562530,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2053",93669430,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2054",94792560,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2055",95932890,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2056",97092170,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2057",98271690,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2058",99472340,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2059",100694800,
"OECD","GDPLTFORECAST","TOT","MLN_USD","A","2060",101940100,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1993",493954.108132519,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1994",522748.989668395,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1995",507875.684712579,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1996",535944.399983447,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1997",579415.097951433,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1998",601723.620846732,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","1999",581352.521561387,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2000",576765.658558573,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2001",551336.983728476,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2002",491271.661094349,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2003",535266.82497459,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2004",582965.357618555,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2005",634567.468592549,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2006",685632.074162636,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2007",747391.417750639,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2008",777714.829731587,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2009",731685.582513212,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2010",805771.660990415,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2011",854149.802268794,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2012",845382.633896996,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2013",865716.823490357,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2014",843964.689888389,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2015",867014.714555336,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2016",848977.965979329,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2017",872906.43520178,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2018",850513.313592625,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2019",832754.469212901,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2020",750268.183956682,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2021",795964.402520902,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2022",810488.224465654,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2023",848126.2,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2024",884615.9,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2025",915992.6,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2026",943094.2,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2027",967460.4,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2028",990326.4,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2029",1012411,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2030",1034128,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2031",1055697,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2032",1077232,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2033",1098769,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2034",1120301,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2035",1141795,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2036",1163215,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2037",1184521,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2038",1205682,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2039",1226668,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2040",1247469,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2041",1268104,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2042",1288622,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2043",1309112,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2044",1329669,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2045",1350377,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2046",1371294,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2047",1392444,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2048",1413820,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2049",1435395,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2050",1457140,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2051",1479040,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2052",1501082,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2053",1523271,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2054",1545619,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2055",1568151,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2056",1590903,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2057",1613908,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2058",1637214,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2059",1660871,
"ARG","GDPLTFORECAST","TOT","MLN_USD","A","2060",1684933,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1990",259317.081644382,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1991",266550.008608349,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1992",278074.603549233,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1993",293999.351971894,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1994",310486.282729625,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1995",327021.044383009,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1996",332214.307982677,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1997",342826.950995207,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1998",344898.505392289,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","1999",326994.853982463,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2000",335395.998436733,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2001",341023.701801128,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2002",349562.468704538,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2003",363260.10001443,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2004",382632.54923633,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2005",400641.375779744,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2006",427551.930850955,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2007",456361.212356437,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2008",471345.587178693,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2009",476717.270778507,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2010",498144.086354474,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2011",532754.599387785,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2012",553599.346394628,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2013",582021.100965051,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2014",608206.404910258,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2015",626184.386397513,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2016",639255.2497071,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2017",647945.035417535,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2018",664560.447299796,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2019",686365.451812384,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2020",639721.715977635,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2021",688595.765995188,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2022",713011.200183336,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2023",736483.2,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2024",759412.1,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2025",782222.5,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2026",804690.9,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2027",826558.3,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2028",847840.3,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2029",868597.5,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2030",888825.8,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2031",908503.9,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2032",927604.4,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2033",946115.1,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2034",964033.2,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2035",981370.2,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2036",998151.7,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2037",1014405,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2038",1030161,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2039",1045456,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2040",1060325,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2041",1074808,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2042",1088928,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2043",1102707,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2044",1116164,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2045",1129315,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2046",1142176,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2047",1154731,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2048",1166967,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2049",1178864,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2050",1190411,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2051",1201614,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2052",1212478,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2053",1223014,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2054",1233239,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2055",1243187,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2056",1252909,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2057",1262436,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2058",1271824,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2059",1281148,
"COL","GDPLTFORECAST","TOT","MLN_USD","A","2060",1290494,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1991",29233.1468186822,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1992",31922.9189810861,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1993",34188.54959149,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1994",35733.5398501183,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1995",37217.8943183664,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1996",37720.5069046526,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1997",39786.144389773,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1998",42632.9657944342,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","1999",44429.8647991097,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2000",46148.7310149588,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2001",47759.8616199024,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2002",49391.757058671,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2003",51524.0880472281,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2004",53803.8226409832,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2005",55943.4211590439,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2006",60042.2252434951,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2007",64974.7732902096,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2008",68053.3916788114,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2009",67458.9752833268,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2010",71075.0080958962,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2011",74204.5538817445,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2012",77827.6597976796,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2013",79769.2778842308,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2014",82594.7933513326,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2015",85611.2220826346,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2016",89210.5945954435,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2017",92919.7025613968,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2018",94830.3200237552,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2019",96886.195661473,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2020",92487.5954007465,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2021",94761.6756411224,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2022",97985.5732035067,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2023",103904.3,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2024",109728,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2025",114902.4,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2026",119484.7,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2027",123650.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2028",127562.8,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2029",131306.3,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2030",134929.8,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2031",138459.7,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2032",141908.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2033",145282.7,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2034",148585,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2035",151816.9,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2036",154980,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2037",158075.4,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2038",161103.1,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2039",164062.6,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2040",166953.7,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2041",169777,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2042",172531.4,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2043",175215.3,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2044",177827.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2045",180368.1,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2046",182837.9,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2047",185232.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2048",187548.6,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2049",189783.3,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2050",191936.7,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2051",194011.6,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2052",196011.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2053",197939,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2054",199798.1,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2055",201595.8,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2056",203342.2,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2057",205044.5,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2058",206711.2,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2059",208352.8,
"CRI","GDPLTFORECAST","TOT","MLN_USD","A","2060",209982.5,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","1995",22150.5078365407,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","1996",22719.6465197676,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","1997",24733.4196720715,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","1998",26301.7144063398,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","1999",27022.657972891,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2000",28555.3740028738,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2001",30360.8781868454,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2002",32511.2745282879,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2003",35253.4293528065,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2004",38250.4191840856,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2005",42352.8067793722,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2006",47429.3691629611,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2007",52185.1584666438,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2008",50448.7999258366,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2009",43254.9418763732,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2010",41348.7730513665,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2011",44023.5608664717,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2012",45895.3206649818,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2013",46955.5873560957,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2014",47459.7164732875,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2015",49361.3653578357,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2016",50532.6730584096,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2017",52175.3448298011,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2018",54275.0450849532,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2019",55375.261698893,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2020",53368.6372474387,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2021",55084.4977277767,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2022",58181.2637469078,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2023",60102.88,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2024",61472.59,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2025",62554.43,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2026",63463.48,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2027",64252.87,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2028",64946.33,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2029",65551.1,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2030",66076.69,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2031",66533.79,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2032",66937.17,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2033",67298.08,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2034",67622.08,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2035",67912.39,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2036",68172.68,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2037",68408.06,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2038",68622.11,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2039",68815.82,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2040",68986.4,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2041",69127.98,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2042",69233.5,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2043",69292.65,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2044",69294.13,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2045",69229.55,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2046",69096.27,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2047",68899.14,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2048",68647.51,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2049",68352.41,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2050",68024.96,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2051",67676.81,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2052",67321.2,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2053",66972.25,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2054",66643.21,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2055",66345.05,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2056",66085.18,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2057",65867.4,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2058",65688.14,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2059",65537.15,
"LVA","GDPLTFORECAST","TOT","MLN_USD","A","2060",65400.4,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","1995",36210.5762119068,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","1996",38078.4860055497,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","1997",41243.1585605812,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","1998",44326.3995768432,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","1999",43820.3818270117,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2000",45439.7752474427,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2001",48405.2227318596,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2002",51673.2619204294,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2003",57133.0348488074,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2004",60886.3855818637,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2005",65594.3447761891,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2006",70457.587384581,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2007",78283.6514948279,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2008",80330.3175951154,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2009",68410.4144841723,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2010",69540.0350760282,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2011",73739.5650623447,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2012",76574.0139995081,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2013",79292.4460210938,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2014",82097.0294251728,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2015",83759.1524988136,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2016",85868.9002266488,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2017",89546.3203150867,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2018",93071.6199042388,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2019",97109.8686685048,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2020",96263.1625501336,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2021",99871.4490739942,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2022",103820.837906306,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2023",107044.6,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2024",109645.6,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2025",111649.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2026",113178.7,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2027",114398.3,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2028",115438.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2029",116338.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2030",117134.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2031",117854.6,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2032",118514.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2033",119119.3,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2034",119665.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2035",120147,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2036",120564.7,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2037",120922.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2038",121230.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2039",121500.1,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2040",121739,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2041",121948.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2042",122125.1,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2043",122259.3,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2044",122338.1,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2045",122350.9,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2046",122292.3,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2047",122164.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2048",121970.6,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2049",121716.3,
